线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次,设备ID,垂加_abs,水加_abs,max_acc,公里区间,50米网格里程,等级冲突标记
1001,单线,1039.802,2024-03-26 17:43:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1039,1039.8,0
1001,单线,1039.864,2024-03-26 17:43:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1039,1039.85,0
1001,单线,1039.708,2024-03-26 17:43:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1039,1039.7,0
1001,单线,1038.686,2024-03-26 17:43:00,0.05,1,0.04,0,1,72,101,1259,45492,101_1259,0.05,0.04,0.05,1038,1038.7,0
1001,单线,1038.909,2024-03-26 17:43:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1038,1038.9,0
1001,单线,1039.74,2024-03-26 17:43:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1039,1039.75,0
1001,单线,1038.086,2024-03-26 17:44:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1038,1038.1,0
1001,单线,1038.055,2024-03-26 17:44:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1038,1038.05,0
1001,单线,1038.149,2024-03-26 17:44:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1038,1038.15,0
1001,单线,1038.273,2024-03-26 17:44:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1038,1038.25,0
1001,单线,1037.543,2024-03-26 17:44:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1037,1037.55,0
1001,单线,1037.823,2024-03-26 17:44:00,0.06,1,0.03,0,1,71,101,1259,45492,101_1259,0.06,0.03,0.06,1037,1037.8,0
1001,单线,1037.686,2024-03-26 17:44:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1037,1037.7,0
1001,单线,1038.495,2024-03-26 17:44:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1038,1038.5,0
1001,单线,1038.589,2024-03-26 17:44:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1038,1038.6,0
1001,单线,1038.4,2024-03-26 17:44:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1038,1038.4,0
1001,单线,1037.511,2024-03-26 17:44:00,0.05,1,0.03,0,1,71,101,1259,45492,101_1259,0.05,0.03,0.05,1037,1037.5,0
1001,单线,1038.432,2024-03-26 17:44:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1038,1038.45,0
1001,单线,1037.577,2024-03-26 17:44:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1037,1037.6,0
1001,单线,1038.464,2024-03-26 17:44:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1038,1038.45,0
1001,单线,1037.863,2024-03-26 17:44:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1037,1037.85,0
1001,单线,1038.118,2024-03-26 17:44:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1038,1038.1,0
1001,单线,1038.621,2024-03-26 17:44:00,0.07,1,0.03,0,1,72,101,1259,45492,101_1259,0.07,0.03,0.07,1038,1038.6,0
1001,单线,1038.526,2024-03-26 17:44:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1038,1038.55,0
1001,单线,1037.958,2024-03-26 17:44:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1037,1037.95,0
1001,单线,1036.983,2024-03-26 17:45:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1036,1037.0,0
1001,单线,1037.303,2024-03-26 17:45:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1037,1037.3,0
1001,单线,1037.335,2024-03-26 17:45:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1037,1037.35,0
1001,单线,1037.159,2024-03-26 17:45:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1037,1037.15,0
1001,单线,1036.393,2024-03-26 17:45:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1036,1036.4,0
1001,单线,1036.488,2024-03-26 17:45:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1036,1036.5,0
1001,单线,1037.407,2024-03-26 17:45:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1037,1037.4,0
1001,单线,1036.846,2024-03-26 17:45:00,0.07,1,0.02,0,1,71,101,1259,45492,101_1259,0.07,0.02,0.07,1036,1036.85,0
1001,单线,1037.198,2024-03-26 17:45:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1037,1037.2,0
1001,单线,1036.331,2024-03-26 17:45:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1036,1036.35,0
1001,单线,1036.949,2024-03-26 17:45:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1036,1036.95,0
1001,单线,1037.263,2024-03-26 17:45:00,0.06,1,0.02,0,1,71,101,1259,45492,101_1259,0.06,0.02,0.06,1037,1037.25,0
1001,单线,1037.126,2024-03-26 17:45:00,0.05,1,0.02,0,1,71,101,1259,45492,101_1259,0.05,0.02,0.05,1037,1037.15,0
1001,单线,1036.063,2024-03-26 17:46:00,0.05,1,0.01,0,1,67,101,1259,45492,101_1259,0.05,0.01,0.05,1036,1036.05,0
1001,单线,1035.843,2024-03-26 17:46:00,0.05,1,0.02,0,1,61,101,1259,45492,101_1259,0.05,0.02,0.05,1035,1035.85,0
1001,单线,1035.459,2024-03-26 17:46:00,0.05,1,0.02,0,1,58,101,1259,45492,101_1259,0.05,0.02,0.05,1035,1035.45,0
1001,单线,1035.774,2024-03-26 17:46:00,0.05,1,0.01,0,1,60,101,1259,45492,101_1259,0.05,0.01,0.05,1035,1035.75,0
1001,单线,1036.299,2024-03-26 17:46:00,0.07,1,0.02,0,1,71,101,1259,45492,101_1259,0.07,0.02,0.07,1036,1036.3,0
1001,单线,1036.022,2024-03-26 17:46:00,0.05,1,0.02,0,1,66,101,1259,45492,101_1259,0.05,0.02,0.05,1036,1036.0,0
1001,单线,1035.526,2024-03-26 17:46:00,0.05,1,0.02,0,1,58,101,1259,45492,101_1259,0.05,0.02,0.05,1035,1035.55,0
1001,单线,1034.343,2024-03-26 17:47:00,0.06,1,0.03,0,1,65,101,1259,45492,101_1259,0.06,0.03,0.06,1034,1034.35,0
1001,单线,1034.467,2024-03-26 17:47:00,0.05,1,0.02,0,1,64,101,1259,45492,101_1259,0.05,0.02,0.05,1034,1034.45,0
1001,单线,1034.312,2024-03-26 17:47:00,0.06,1,0.02,0,1,65,101,1259,45492,101_1259,0.06,0.02,0.06,1034,1034.3,0
1001,单线,1034.383,2024-03-26 17:47:00,0.05,1,0.02,0,1,64,101,1259,45492,101_1259,0.05,0.02,0.05,1034,1034.4,0
1001,单线,1033.445,2024-03-26 17:48:00,0.07,1,0.04,0,1,71,101,1259,45492,101_1259,0.07,0.04,0.07,1033,1033.45,0
1001,单线,1033.269,2024-03-26 17:48:00,0.05,1,0.03,0,1,71,101,1259,45492,101_1259,0.05,0.03,0.05,1033,1033.25,0
1001,单线,1033.11,2024-03-26 17:48:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1033,1033.1,0
1001,单线,1033.307,2024-03-26 17:48:00,0.05,1,0.04,0,1,71,101,1259,45492,101_1259,0.05,0.04,0.05,1033,1033.3,0
1001,单线,1033.619,2024-03-26 17:48:00,0.05,1,0.02,0,1,69,101,1259,45492,101_1259,0.05,0.02,0.05,1033,1033.6,0
1001,单线,1033.48,2024-03-26 17:48:00,0.05,1,0.02,0,1,70,101,1259,45492,101_1259,0.05,0.02,0.05,1033,1033.5,0
1001,单线,1033.236,2024-03-26 17:48:00,0.05,1,0.03,0,1,72,101,1259,45492,101_1259,0.05,0.03,0.05,1033,1033.25,0
1001,单线,1033.079,2024-03-26 17:48:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1033,1033.1,0
1001,单线,1033.141,2024-03-26 17:48:00,0.08,2,0.03,0,2,72,101,1259,45492,101_1259,0.08,0.03,0.08,1033,1033.15,0
1001,单线,1033.753,2024-03-26 17:48:00,0.05,1,0.03,0,1,69,101,1259,45492,101_1259,0.05,0.03,0.05,1033,1033.75,0
1001,单线,1033.174,2024-03-26 17:48:00,0.07,1,0.06,1,1,72,101,1259,45492,101_1259,0.07,0.06,0.07,1033,1033.15,0
1001,单线,1034.139,2024-03-26 17:48:00,0.05,1,0.02,0,1,66,101,1259,45492,101_1259,0.05,0.02,0.05,1034,1034.15,0
1001,单线,1032.509,2024-03-26 17:49:00,0.07,1,0.02,0,1,73,101,1259,45492,101_1259,0.07,0.02,0.07,1032,1032.5,0
1001,单线,1033.014,2024-03-26 17:49:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1033,1033.0,0
1001,单线,1032.222,2024-03-26 17:49:00,0.07,1,0.02,0,1,73,101,1259,45492,101_1259,0.07,0.02,0.07,1032,1032.2,0
1001,单线,1032.919,2024-03-26 17:49:00,0.05,1,0.01,0,1,73,101,1259,45492,101_1259,0.05,0.01,0.05,1032,1032.9,0
1001,单线,1032.126,2024-03-26 17:49:00,0.07,1,0.03,0,1,73,101,1259,45492,101_1259,0.07,0.03,0.07,1032,1032.15,0
1001,单线,1032.381,2024-03-26 17:49:00,0.07,1,0.03,0,1,73,101,1259,45492,101_1259,0.07,0.03,0.07,1032,1032.4,0
1001,单线,1032.0,2024-03-26 17:49:00,0.06,1,0.04,0,1,72,101,1259,45492,101_1259,0.06,0.04,0.06,1032,1032.0,0
1001,单线,1032.732,2024-03-26 17:49:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1032,1032.75,0
1001,单线,1032.857,2024-03-26 17:49:00,0.05,1,0.01,0,1,73,101,1259,45492,101_1259,0.05,0.01,0.05,1032,1032.85,0
1001,单线,1032.031,2024-03-26 17:49:00,0.07,1,0.04,0,1,72,101,1259,45492,101_1259,0.07,0.04,0.07,1032,1032.05,0
1001,单线,1032.982,2024-03-26 17:49:00,0.06,1,0.02,0,1,73,101,1259,45492,101_1259,0.06,0.02,0.06,1032,1033.0,0
1001,单线,1032.412,2024-03-26 17:49:00,0.07,1,0.05,1,1,73,101,1259,45492,101_1259,0.07,0.05,0.07,1032,1032.4,0
1001,单线,1032.476,2024-03-26 17:49:00,0.1,2,0.02,0,2,73,101,1259,45492,101_1259,0.1,0.02,0.1,1032,1032.5,0
1001,单线,1031.873,2024-03-26 17:49:00,0.07,1,0.02,0,1,72,101,1259,45492,101_1259,0.07,0.02,0.07,1031,1031.85,0
1001,单线,1032.888,2024-03-26 17:49:00,0.07,1,0.01,0,1,73,101,1259,45492,101_1259,0.07,0.01,0.07,1032,1032.9,0
1001,单线,1032.253,2024-03-26 17:49:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1032,1032.25,0
1001,单线,1032.443,2024-03-26 17:49:00,0.07,1,0.04,0,1,73,101,1259,45492,101_1259,0.07,0.04,0.07,1032,1032.45,0
1001,单线,1031.969,2024-03-26 17:49:00,0.06,1,0.02,0,1,72,101,1259,45492,101_1259,0.06,0.02,0.06,1031,1031.95,0
1001,单线,1032.541,2024-03-26 17:49:00,0.06,1,0.02,0,1,73,101,1259,45492,101_1259,0.06,0.02,0.06,1032,1032.55,0
1001,单线,1032.701,2024-03-26 17:49:00,0.05,1,0.01,0,1,73,101,1259,45492,101_1259,0.05,0.01,0.05,1032,1032.7,0
1001,单线,1032.826,2024-03-26 17:49:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1032,1032.85,0
1001,单线,1031.938,2024-03-26 17:49:00,0.06,1,0.05,1,1,72,101,1259,45492,101_1259,0.06,0.05,0.06,1031,1031.95,0
1001,单线,1032.064,2024-03-26 17:49:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1032,1032.05,0
1001,单线,1032.95,2024-03-26 17:49:00,0.05,1,0.01,0,1,73,101,1259,45492,101_1259,0.05,0.01,0.05,1032,1032.95,0
1001,单线,1032.095,2024-03-26 17:49:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1032,1032.1,0
1001,单线,1031.907,2024-03-26 17:49:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1031,1031.9,0
1001,单线,1032.573,2024-03-26 17:49:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1032,1032.55,0
1001,单线,1032.158,2024-03-26 17:49:00,0.06,1,0.04,0,1,73,101,1259,45492,101_1259,0.06,0.04,0.06,1032,1032.15,0
1001,单线,1033.048,2024-03-26 17:49:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1033,1033.05,0
1001,单线,1031.809,2024-03-26 17:50:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1031,1031.8,0
1001,单线,1030.658,2024-03-26 17:50:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1030,1030.65,0
1001,单线,1030.72,2024-03-26 17:50:00,0.05,1,0.01,0,1,74,101,1259,45492,101_1259,0.05,0.01,0.05,1030,1030.7,0
1001,单线,1030.94,2024-03-26 17:50:00,0.07,1,0.03,0,1,73,101,1259,45492,101_1259,0.07,0.03,0.07,1030,1030.95,0
1001,单线,1031.65,2024-03-26 17:50:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1031,1031.65,0
1001,单线,1031.037,2024-03-26 17:50:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1031,1031.05,0
1001,单线,1031.453,2024-03-26 17:50:00,0.05,1,0.02,0,1,72,101,1259,45492,101_1259,0.05,0.02,0.05,1031,1031.45,0
1001,单线,1030.909,2024-03-26 17:50:00,0.09,2,0.04,0,2,74,101,1259,45492,101_1259,0.09,0.04,0.09,1030,1030.9,0
1001,单线,1031.84,2024-03-26 17:50:00,0.06,1,0.03,0,1,72,101,1259,45492,101_1259,0.06,0.03,0.06,1031,1031.85,0
1001,单线,1031.006,2024-03-26 17:50:00,0.07,1,0.03,0,1,73,101,1259,45492,101_1259,0.07,0.03,0.07,1031,1031.0,0
1001,单线,1030.075,2024-03-26 17:51:00,0.06,1,0.03,0,1,75,101,1259,45492,101_1259,0.06,0.03,0.06,1030,1030.1,0
1001,单线,1029.528,2024-03-26 17:51:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1029,1029.55,0
1001,单线,1030.332,2024-03-26 17:51:00,0.08,2,0.02,0,2,75,101,1259,45492,101_1259,0.08,0.02,0.08,1030,1030.35,0
1001,单线,1029.497,2024-03-26 17:51:00,0.06,1,0.02,0,1,75,101,1259,45492,101_1259,0.06,0.02,0.06,1029,1029.5,0
1001,单线,1029.911,2024-03-26 17:51:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1029,1029.9,0
1001,单线,1030.434,2024-03-26 17:51:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1030,1030.45,0
1001,单线,1030.363,2024-03-26 17:51:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1030,1030.35,0
1001,单线,1030.234,2024-03-26 17:51:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1030,1030.25,0
1001,单线,1030.202,2024-03-26 17:51:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1030,1030.2,0
1001,单线,1030.171,2024-03-26 17:51:00,0.08,2,0.03,0,2,75,101,1259,45492,101_1259,0.08,0.03,0.08,1030,1030.15,0
1001,单线,1030.53,2024-03-26 17:51:00,0.06,1,0.03,0,1,75,101,1259,45492,101_1259,0.06,0.03,0.06,1030,1030.55,0
1001,单线,1029.752,2024-03-26 17:51:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1029,1029.75,0
1001,单线,1030.499,2024-03-26 17:51:00,0.05,1,0.04,0,1,75,101,1259,45492,101_1259,0.05,0.04,0.05,1030,1030.5,0
1001,单线,1029.401,2024-03-26 17:51:00,0.06,1,0.03,0,1,75,101,1259,45492,101_1259,0.06,0.03,0.06,1029,1029.4,0
1001,单线,1030.625,2024-03-26 17:51:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1030,1030.6,0
1001,单线,1028.796,2024-03-26 17:52:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1028,1028.8,0
1001,单线,1029.019,2024-03-26 17:52:00,0.05,1,0.05,1,1,75,101,1259,45492,101_1259,0.05,0.05,0.05,1029,1029.0,0
1001,单线,1028.764,2024-03-26 17:52:00,0.05,1,0.04,0,1,75,101,1259,45492,101_1259,0.05,0.04,0.05,1028,1028.75,0
1001,单线,1028.829,2024-03-26 17:52:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1028,1028.85,0
1001,单线,1029.338,2024-03-26 17:52:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1029,1029.35,0
1001,单线,1029.369,2024-03-26 17:52:00,0.07,1,0.02,0,1,75,101,1259,45492,101_1259,0.07,0.02,0.07,1029,1029.35,0
1001,单线,1028.415,2024-03-26 17:52:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1028,1028.4,0
1001,单线,1028.512,2024-03-26 17:52:00,0.05,1,0.05,1,1,75,101,1259,45492,101_1259,0.05,0.05,0.05,1028,1028.5,0
1001,单线,1029.307,2024-03-26 17:52:00,0.06,1,0.04,0,1,75,101,1259,45492,101_1259,0.06,0.04,0.06,1029,1029.3,0
1001,单线,1029.051,2024-03-26 17:52:00,0.05,1,0.04,0,1,75,101,1259,45492,101_1259,0.05,0.04,0.05,1029,1029.05,0
1001,单线,1028.289,2024-03-26 17:52:00,0.05,1,0.02,0,1,75,101,1259,45492,101_1259,0.05,0.02,0.05,1028,1028.3,0
1001,单线,1028.481,2024-03-26 17:52:00,0.07,1,0.04,0,1,75,101,1259,45492,101_1259,0.07,0.04,0.07,1028,1028.5,0
1001,单线,1027.868,2024-03-26 17:53:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1027,1027.85,0
1001,单线,1027.555,2024-03-26 17:53:00,0.06,1,0.03,0,1,74,101,1259,45492,101_1259,0.06,0.03,0.06,1027,1027.55,0
1001,单线,1028.133,2024-03-26 17:53:00,0.05,1,0.03,0,1,75,101,1259,45492,101_1259,0.05,0.03,0.05,1028,1028.15,0
1001,单线,1026.914,2024-03-26 17:53:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1026,1026.9,0
1001,单线,1027.398,2024-03-26 17:53:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1027,1027.4,0
1001,单线,1026.691,2024-03-26 17:54:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1026,1026.7,0
1001,单线,1026.66,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.65,0
1001,单线,1026.196,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.2,0
1001,单线,1026.819,2024-03-26 17:54:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1026,1026.8,0
1001,单线,1026.432,2024-03-26 17:54:00,0.06,1,0.03,0,1,74,101,1259,45492,101_1259,0.06,0.03,0.06,1026,1026.45,0
1001,单线,1026.757,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.75,0
1001,单线,1026.883,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.9,0
1001,单线,1025.845,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1025,1025.85,0
1001,单线,1026.238,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.25,0
1001,单线,1026.162,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.15,0
1001,单线,1025.779,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1025,1025.8,0
1001,单线,1026.464,2024-03-26 17:54:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1026,1026.45,0
1001,单线,1026.495,2024-03-26 17:54:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1026,1026.5,0
1001,单线,1026.85,2024-03-26 17:54:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1026,1026.85,0
1001,单线,1025.908,2024-03-26 17:54:00,0.07,1,0.02,0,1,74,101,1259,45492,101_1259,0.07,0.02,0.07,1025,1025.9,0
1001,单线,1026.595,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.6,0
1001,单线,1026.269,2024-03-26 17:54:00,0.05,1,0.03,0,1,74,101,1259,45492,101_1259,0.05,0.03,0.05,1026,1026.25,0
1001,单线,1026.006,2024-03-26 17:54:00,0.07,1,0.04,0,1,74,101,1259,45492,101_1259,0.07,0.04,0.07,1026,1026.0,0
1001,单线,1026.53,2024-03-26 17:54:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1026,1026.55,0
1001,单线,1024.789,2024-03-26 17:55:00,0.05,1,0.01,0,1,74,101,1259,45492,101_1259,0.05,0.01,0.05,1024,1024.8,0
1001,单线,1024.851,2024-03-26 17:55:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1024,1024.85,0
1001,单线,1024.882,2024-03-26 17:55:00,0.08,2,0.02,0,2,74,101,1259,45492,101_1259,0.08,0.02,0.08,1024,1024.9,0
1001,单线,1024.913,2024-03-26 17:55:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1024,1024.9,0
1001,单线,1025.401,2024-03-26 17:55:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1025,1025.4,0
1001,单线,1024.82,2024-03-26 17:55:00,0.08,2,0.02,0,2,74,101,1259,45492,101_1259,0.08,0.02,0.08,1024,1024.8,0
1001,单线,1025.59,2024-03-26 17:55:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1025,1025.6,0
1001,单线,1025.559,2024-03-26 17:55:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1025,1025.55,0
1001,单线,1024.629,2024-03-26 17:55:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1024,1024.65,0
1001,单线,1024.662,2024-03-26 17:55:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1024,1024.65,0
1001,单线,1024.314,2024-03-26 17:56:00,0.06,1,0.03,0,1,73,101,1259,45492,101_1259,0.06,0.03,0.06,1024,1024.3,0
1001,单线,1023.985,2024-03-26 17:56:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1024.0,0
1001,单线,1023.315,2024-03-26 17:56:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1023,1023.3,0
1001,单线,1024.048,2024-03-26 17:56:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1024,1024.05,0
1001,单线,1023.732,2024-03-26 17:56:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1023.75,0
1001,单线,1023.38,2024-03-26 17:56:00,0.07,1,0.02,0,1,74,101,1259,45492,101_1259,0.07,0.02,0.07,1023,1023.4,0
1001,单线,1024.408,2024-03-26 17:56:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1024,1024.4,0
1001,单线,1024.377,2024-03-26 17:56:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1024,1024.4,0
1001,单线,1023.413,2024-03-26 17:56:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1023.4,0
1001,单线,1023.573,2024-03-26 17:56:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1023,1023.55,0
1001,单线,1023.636,2024-03-26 17:56:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1023.65,0
1001,单线,1023.348,2024-03-26 17:56:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1023.35,0
1001,单线,1023.92,2024-03-26 17:56:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1023,1023.9,0
1001,单线,1023.444,2024-03-26 17:56:00,0.06,1,0.02,0,1,74,101,1259,45492,101_1259,0.06,0.02,0.06,1023,1023.45,0
1001,单线,1024.44,2024-03-26 17:56:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1024,1024.45,0
1001,单线,1024.017,2024-03-26 17:56:00,0.07,1,0.02,0,1,73,101,1259,45492,101_1259,0.07,0.02,0.07,1024,1024.0,0
1001,单线,1023.763,2024-03-26 17:56:00,0.05,1,0.02,0,1,73,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1023.75,0
1001,单线,1023.668,2024-03-26 17:56:00,0.07,1,0.02,0,1,74,101,1259,45492,101_1259,0.07,0.02,0.07,1023,1023.65,0
1001,单线,1023.858,2024-03-26 17:56:00,0.07,1,0.02,0,1,73,101,1259,45492,101_1259,0.07,0.02,0.07,1023,1023.85,0
1001,单线,1024.345,2024-03-26 17:56:00,0.05,1,0.01,0,1,73,101,1259,45492,101_1259,0.05,0.01,0.05,1024,1024.35,0
1001,单线,1023.509,2024-03-26 17:56:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1023.5,0
1001,单线,1023.953,2024-03-26 17:56:00,0.06,1,0.02,0,1,73,101,1259,45492,101_1259,0.06,0.02,0.06,1023,1023.95,0
1001,单线,1023.889,2024-03-26 17:56:00,0.05,1,0.03,0,1,73,101,1259,45492,101_1259,0.05,0.03,0.05,1023,1023.9,0
1001,单线,1023.284,2024-03-26 17:56:00,0.05,1,0.02,0,1,74,101,1259,45492,101_1259,0.05,0.02,0.05,1023,1023.3,0
